Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Izaks, R; Rathore, M; Haritonovs, V; Zaumanis, M",,,,"Izaks, Rolands; Rathore, Mukul; Haritonovs, Viktors; Zaumanis, Martins",,,,,,,,,,,,,,,,,,,,,"Zaumanis, Martins/AAH-3127-2020","RATHORE, MUKUL/0000-0002-1205-5362; Zaumanis, Martins/0000-0003-4768-7500",,,,,21,,,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Tahmoorian, F; Samali, B; Yeaman, J; Mirzababaei, M",,,,"Tahmoorian, Farzaneh; Samali, Bijan; Yeaman, John; Mirzababaei, Mehdi",,,,,,,,,,,,,,,,,,,,,,"Mirzababaei, Mehdi/0000-0002-4801-8811; Tahmoorian, Farzaneh/0000-0002-5158-2077",,,,,65,,,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Zhao, KC; Wang, YH",,,,"Zhao, Kecheng; Wang, Yuhong",,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,21,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Mondal, PG; Kuna, K",,,,"Ghosh Mondal, Purbayan; Kuna, Kranthi",,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Hwayyis, K; Hassan, R; Fahey, MT",,,,"Hwayyis, Khulood; Hassan, Rayya; Fahey, Michael T.",,,,,,,,,,,,,,,,,,,,,,"Hassan, Rayya/0000-0001-5241-6049",,,,,48,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Olowosulu, AT; Kaura, JM; Murana, AA; Adeke, PT",,,,"Olowosulu, A. T.; Kaura, J. M.; Murana, A. A.; Adeke, P. T.",,,,,,,,,,,,,,,,,,,,,"Adeke, Paul Terkumbur/HKM-8799-2023","Adeke, Paul Terkumbur/0000-0003-2939-8465; KAURA, JIBRIN MOHAMMED/0000-0002-3491-5482; MURANA, ABDULFATAI ADINOYI/0000-0001-9433-6354",,,,,69,,,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Guduru, G; Tavva, TL; Kuna, K",,,,"Guduru, Gurunath; Tavva, Tejaswini Lakshmi; Kuna, Kranthi",,,,,,,,,,,,,,,,,,,,,,"Guduru, Gurunath/0000-0001-8408-8043",,,,,63,,,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Yang, WR; Zhang, K; Yuan, J; Li, HY; Feng, ZM",,,,"Yang, Wen-rui; Zhang, Kai; Yuan, Jiao; Li, Hui-ying; Feng, Zhong-min",,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,5,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Vu, VT; Chupin, O; Piau, JM; Hammoum, F",,,,"Vu, V. T.; Chupin, O.; Piau, J. -M.; Hammoum, F.",,,,,,,,,,,,,,,,,,,,,,"Chupin, Olivier/0000-0001-5583-2515",,,,,20,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Yu, B; Peng, WZ; Liu, JZ; Zhang, JY; Li, W; Hong, QZ",,,,"Yu, Bin; Peng, Weizhi; Liu, Jinzhou; Zhang, Jiayu; Li, Wei; Hong, Qianzhe",,,,,,,,,,,,,,,,,,,,,"Yu, Bin/HJI-9692-2023","Yu, Bin/0000-0002-4978-362X; Liu, Jinzhou/0000-0002-4494-4340",,,,,13,,,7,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Bryce, J; Ihnat, Z",,,,"Bryce, James; Ihnat, Zack",,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Eleyedath, A; Swamy, AK",,,,"Eleyedath, Abhary; Swamy, Aravind Krishna",,,,,,,,,,,,,,,,,,,,,"Eleyedath, Abhary/AAS-8107-2021","Eleyedath, Abhary/0000-0002-7440-8450",,,,,74,,,5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Yu, WY; Li, JQ; Yang, GW; Wang, KCP; Attoh-Okine, N",,,,"Yu, Wenying; Li, Joshua Qiang; Yang, Guangwei; Wang, Kelvin C. P.; Attoh-Okine, Nii",,,,,,,,,,,,,,,,,,,,,,"yang, guangwei/0000-0002-0870-2440; Li, Joshua Qiang/0000-0002-2632-7808",,,,,31,,,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Grossegger, D; Garcia, A; Airey, G",,,,"Grossegger, Daniel; Garcia, Alvaro; Airey, Gordon",,,,,,,,,,,,,,,,,,,,,"Grossegger, Daniel/AFV-0089-2022; Garcia Hernandez, Alvaro/ABB-9978-2021","Garcia Hernandez, Alvaro/0000-0001-8730-6632",,,,,30,,,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Garcia-Segura, T; Montalban-Domingo, L; Llopis-Castello, D; Lepech, MD; Sanz, MA; Pellicer, E",,,,"Garcia-Segura, Tatiana; Montalban-Domingo, Laura; Llopis-Castello, David; Lepech, Michael D.; Sanz, M. Amalia; Pellicer, Eugenio",,,,,,,,,,,,,,,,,,,,,"Pellicer, Eugenio/B-5593-2012; Sanz-Benlloch, Maria Amalia/L-1152-2017; García-Segura, Tatiana/AFL-5297-2022; Castelló, David Llopis/D-7869-2019; Montalban-Domingo, Laura/E-7715-2014","Pellicer, Eugenio/0000-0001-9100-0644; Sanz-Benlloch, Maria Amalia/0000-0001-8051-0649; García-Segura, Tatiana/0000-0002-7059-0566; Castelló, David Llopis/0000-0002-9228-5407; Montalban-Domingo, Laura/0000-0002-9506-0350",,,,,46,,,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Jiang, W; Yuan, DD; Shan, JH; Ye, WL; Lu, HH; Sha, AM",,,,"Jiang, Wei; Yuan, Dongdong; Shan, Jinhuan; Ye, Wanli; Lu, Hehe; Sha, Aimin",,,,,,,,,,,,,,,,,,,,,"Vasilev, Yuriy/I-8197-2013","Vasilev, Yuriy/0000-0002-1634-0152",,,,,45,,,44,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Liu, CL; Wu, DF; Li, YS; Jiang, SC; Du, YC",,,,"Liu, Chenglong; Wu, Difei; Li, Yishun; Jiang, Shengchuan; Du, Yuchuan",,,,,,,,,,,,,,,,,,,,,"LI, Yishun/GWV-4207-2022; Liu, Chenglong/S-3352-2017","LI, Yishun/0000-0002-7424-1937; Liu, Chenglong/0000-0002-8421-7017",,,,,51,,,4,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Ziari, H; Keymanesh, MR; Zalnezhad, H",,,,"Ziari, Hassan; Keymanesh, Mahmood Reza; Zalnezhad, Hossein",,,,,,,,,,,,,,,,,,,,,"Ziari, Hassan/T-1167-2018","Ziari, Hassan/0000-0003-3048-0976; Zalnezhad, Hossein/0000-0001-5571-1086",,,,,28,,,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Jitsangiam, P; Kumlai, S; Nikraz, H",,,,"Jitsangiam, Peerapong; Kumlai, Sarayoot; Nikraz, Hamid",,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Kaushik, S; Siddagangaiah, AK",,,,"Kaushik, Supratim; Siddagangaiah, Anjan Kumar",,,,,,,,,,,,,,,,,,,,,,"SIDDAGANGAIAH, ANJAN KUMAR/0000-0002-1634-9405",,,,,29,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Chu, LJ; He, L; Fwa, TF",,,,"Chu, Longjia; He, Lei; Fwa, Tien Fang",,,,,,,,,,,,,,,,,,,,,"Fwa, Tien F/M-9938-2013","Fwa, Tien/0000-0002-4844-6074",,,,,39,,,11,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Zaidi, SBA; Grenfell, J; Airey, G; Ahmad, N; Ahmed, I; Fareed, A; Abed, A",,,,"Zaidi, Syed Bilal Ahmed; Grenfell, James; Airey, Gordon; Ahmad, Naveed; Ahmed, Imtiaz; Fareed, Ayyaz; Abed, Ahmed",,,,,,,,,,,,,,,,,,,,,"Ahmed, Imtiaz/GSE-2823-2022","Ahmed, Imtiaz/0000-0002-6736-1631; Zaidi, Syed Bilal Ahmed/0000-0002-4058-9601; Abed, Ahmed/0000-0002-6822-5519",,,,,34,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Cuciniello, G; Filippi, S; Cappello, M; Leandri, P; Polacco, G",,,,"Cuciniello, Giacomo; Filippi, Sara; Cappello, Miriam; Leandri, Pietro; Polacco, Giovanni",,,,,,,,,,,,,,,,,,,,,"Cappello, Miriam/HJI-3061-2023","Cappello, Miriam/0000-0002-8938-1414; Cuciniello, Giacomo/0000-0002-8111-5672",,,,,29,,,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Abdelazim, S; El-Hakim, M; Hossain, K; Volovski, M",,,,"Abdelazim, Shady; El-Hakim, M.; Hossain, K.; Volovski, M.",,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Edmondson, V; Ardill, O; Martin, J; Lim, M; Kane, M; Woodward, J",,,,"Edmondson, Vikki; Ardill, Owen; Martin, James; Lim, Michael; Kane, Malal; Woodward, John",,,,,,,,,,,,,,,,,,,,,"Woodward, John/I-1046-2013; kane, malal/P-5825-2017; Edmondson, Vikki/HJY-8340-2023","kane, malal/0000-0002-7593-4268; Lim, Michael/0000-0002-6507-6773; Woodward, John/0000-0002-4980-4080",,,,,47,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Jafarian, S; Modarres, A",,,,"Jafarian, Sajjad; Modarres, Amir",,,,,,,,,,,,,,,,,,,,,"Modarres, Amir/AAC-9517-2022","Modarres, Amir/0000-0002-1132-4129",,,,,44,,,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Jamrah, AA; Kutay, ME",,,,"Jamrah, Anas A.; Kutay, M. Emin",,,,,,,,,,,,,,,,,,,,,"Kutay, Muhammed E/H-8031-2013",,,,,,39,,,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Mikhailenko, P; Piao, ZY; Kakar, MR; Bueno, M; Athari, S; Pieren, R; Heutschi, K; Poulikakos, L",,,,"Mikhailenko, Peter; Piao, Zhengyin; Kakar, Muhammad Rafiq; Bueno, Moises; Athari, Sahand; Pieren, Reto; Heutschi, Kurt; Poulikakos, Lily",,,,,,,,,,,,,,,,,,,,,"Piao, Zhengyin/AAP-1626-2020; Pieren, Reto/H-8150-2018","Piao, Zhengyin/0000-0001-9034-447X; Kakar, Muhammad Rafiq Khan/0000-0001-8669-897X; Pieren, Reto/0000-0001-5280-2230; Mikhailenko, Peter/0000-0001-6359-2937; Poulikakos, Lily/0000-0002-7011-0542",,,,,180,,,19,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Daneshvar, D; Motamed, A; Imaninasab, R",,,,"Daneshvar, Dana; Motamed, Arash; Imaninasab, Reza",,,,,,,,,,,,,,,,,,,,,,"Daneshvar, Dana/0000-0003-3785-7967",,,,,55,,,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Phan, TM; Le, THM; Park, DW",,,,"Phan, Tam Minh; Le, Tri Ho Minh; Park, Dae-Wook",,,,,,,,,,,,,,,,,,,,,"Le, Tri Ho Minh/AAE-3367-2021","Le, Tri Ho Minh/0000-0001-9841-4882; Phan, Tam M./0000-0001-8696-9207",,,,,36,,,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Xiao, FP; Zong, QD; Wang, JG; Chen, J; Liu, J",,,,"Xiao, Feipeng; Zong, Qidi; Wang, Jingang; Chen, Jun; Liu, Ji",,,,,,,,,,,,,,,,,,,,,"宗, 启迪/GSE-0660-2022",,,,,,20,,,5,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Leiva-Padilla, P; Moreno-Navarro, F; Iglesias, GR; Rubio-Gamez, MC",,,,"Leiva-Padilla, P.; Moreno-Navarro, F.; Iglesias, G. R.; Rubio-Gamez, M. C.",,,,,,,,,,,,,,,,,,,,,"Leiva-Padilla, Paulina/S-1717-2017; Salto, Guillermo Iglesias/H-3415-2012; Rubio-Gámez, M Carmen/U-8822-2019; Iglesias, Guillermo/HJI-8518-2023","Leiva-Padilla, Paulina/0000-0002-3650-859X; Salto, Guillermo Iglesias/0000-0002-5623-1516; Rubio-Gámez, M Carmen/0000-0002-1874-5129; ",,,,,47,,,10,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Shan, A; Hafeez, I; Hussan, S; Jamil, MB",,,,"Shan, Ali; Hafeez, Imran; Hussan, Sabahat; Jamil, Malik Bilal",,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Fuentes, L; Taborda, K; Hu, XD; Horak, E; Bai, T; Walubita, LF",,,,"Fuentes, Luis; Taborda, Katherine; Hu, Xiaodi; Horak, Emile; Bai, Tao; Walubita, Lubinda F.",,,,,,,,,,,,,,,,,,,,,"Fuentes, Luis/ABF-1608-2020","Fuentes, Luis/0000-0002-7811-8821",,,,,54,,,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Ghabchi, R; Dharmarathna, CP",,,,"Ghabchi, Rouzbeh; Dharmarathna, Chamika Prashan",,,,,,,,,,,,,,,,,,,,,,"Ghabchi, Rouzbeh/0000-0002-3827-6315",,,,,37,,,6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Alves, TD; Pereira, PAM; Motta, R; Vasconcelos, K; Teixeira, JL; Bernucci, L",,,,"Alves, Talita de Freitas; Moraes Pereira, Paulo Andre; Motta, Rosangela; Vasconcelos, Kamilla; Teixeira, Jamilla Lutif; Bernucci, Liedi",,,,,,,,,,,,,,,,,,,,,"Motta, Rosangela/AAX-8388-2021; Vasconcelos, Kamilla/L-6324-2016; Bernucci, Liedi/ABF-9264-2021; Teixeira, Jamilla Emi Sudo Lutif/AAT-3709-2021","Motta, Rosangela/0000-0002-6005-8285; Vasconcelos, Kamilla/0000-0003-4305-4829; Bernucci, Liedi/0000-0002-4768-0993; Teixeira, Jamilla Emi Sudo Lutif/0000-0001-7805-4218; Andre Moraes Pereira, Paulo/0000-0002-4499-9384; De Freitas Alves, Talita/0000-0002-6432-4325",,,,,56,,,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Awed, AM; Tarbay, EW; El-Badawy, SM; Azam, AM",,,,"Awed, Ahmed M.; Tarbay, Eman W.; El-Badawy, Sherif M.; Azam, Abdelhalim M.",,,,,,,,,,,,,,,,,,,,,"Awed, Ahmed M./O-2586-2018; El-Badawy, Sherif/AGD-5815-2022","Awed, Ahmed M./0000-0001-7951-1636; El-Badawy, Sherif/0000-0001-8348-1580; Azam, Abdelhalim/0000-0001-6749-3936",,,,,65,,,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Chen, Y; Xu, SB; Tebaldi, G; Romeo, E",,,,"Chen, Yu; Xu, Shibing; Tebaldi, Gabriele; Romeo, Elena",,,,,,,,,,,,,,,,,,,,,,"Romeo, Elena/0000-0001-5387-1246",,,,,211,,,18,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Liu, BJ; Shi, JY; He, YT; Yang, YX; Jiang, JY; He, ZH",,,,"Liu, Baoju; Shi, Jinyan; He, Yitian; Yang, Yuanxia; Jiang, Junyi; He, Zhihai",,,,,,,,,,,,,,,,,,,,,"jiang, jun/GWC-9329-2022; shi, jin/GQZ-1206-2022","Baoju, Liu/0000-0003-4012-9901; Shi, Jinyan/0000-0002-6641-2097",,,,,54,,,12,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Shi, XL; Zhang, HL; Bu, XD; Zhang, GW; Zhang, H; Kang, HN",,,,"Shi, Xiaoli; Zhang, Hongliang; Bu, Xinde; Zhang, Gaowang; Zhang, Hao; Kang, Haonan",,,,,,,,,,,,,,,,,,,,,,"Zhang, Gaowang/0000-0002-0682-521X",,,,,31,,,7,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Zhang, RH; Sias, JE; Dave, EV",,,,"Zhang, Runhua; Sias, Jo E.; Dave, Eshan V.",,,,,,,,,,,,,,,,,,,,,"Dave, Eshan/G-2937-2010","Dave, Eshan/0000-0001-9788-2246; Sias, Jo/0000-0001-5284-0392",,,,,38,,,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Asadi, B; Tabatabaee, N",,,,"Asadi, Babak; Tabatabaee, Nader",,,,,,,,,,,,,,,,,,,,,"Asadi, Babak/GNH-6603-2022","Asadi, Babak/0000-0002-4946-8793",,,,,39,,,2,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Cheng, PJ; Yi, JY; Chen, Z; Luan, H; Feng, DC",,,,"Cheng, Pengjian; Yi, Junyan; Chen, Zhuo; Luan, Hai; Feng, Decheng",,,,,,,,,,,,,,,,,,,,,,"Cheng, Pengjian/0000-0002-1112-8611; Yi, Junyan/0000-0001-6294-1701",,,,,25,,,9,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Ji, XP; Han, B; Hu, JM; Li, SW; Xiong, Y; Sun, EY",,,,"Ji, Xiaoping; Han, Bo; Hu, Jianming; Li, Shouwei; Xiong, Yue; Sun, Enyong",,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,12,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Wei, CW; Zhang, HL; Duan, HH",,,,"Wei, Chuanwen; Zhang, Henglong; Duan, Haihui",,,,,,,,,,,,,,,,,,,,,"Zhang, Henglong/E-4517-2013","Zhang, Henglong/0000-0002-8538-6381",,,,,45,,,12,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Ganter, D; Franzka, S; Shvartsman, VV; Lupascu, DC",,,,"Ganter, Domenic; Franzka, Steffen; Shvartsman, Vladimir V.; Lupascu, Doru C.",,,,,,,,,,,,,,,,,,,,,"Lupascu, Doru/ABC-4328-2021; Shvartsman, Vladimir/J-4210-2014","Lupascu, Doru/0000-0002-6895-1334; Shvartsman, Vladimir/0000-0002-7155-2473",,,,,36,,,2,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Rajib, AI; Samieadel, A; Zalghout, A; Kaloush, KE; Sharma, BK; Fini, EH",,,,"Rajib, Amirul I.; Samieadel, Alireza; Zalghout, Ali; Kaloush, Kamil E.; Sharma, Brajendra K.; Fini, Elham H.",,,,,,,,,,,,,,,,,,,,,"Zalghout, Ali/ABH-2140-2021",,,,,,57,,,5,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Tarar, MA; Khan, AH; Rehman, ZU",,,,"Tarar, Muhammad Akhtar; Khan, Ammad Hassan; Rehman, Zia Ur",,,,,,,,,,,,,,,,,,,,,"Khan, Ammad Hassan/GSD-2406-2022","Khan, Ammad Hassan/0000-0003-0767-3032",,,,,74,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Du, YC; Weng, ZH; Li, F; Ablat, G; Wu, DF; Liu, CL",,,,"Du, Yuchuan; Weng, Zihang; Li, Feng; Ablat, Gulnigar; Wu, Difei; Liu, Chenglong",,,,,,,,,,,,,,,,,,,,,"Weng, Zihang/CAH-9553-2022; Liu, Chenglong/S-3352-2017","Liu, Chenglong/0000-0002-8421-7017; Weng, Zihang/0000-0003-2750-9993; LI, FENG/0000-0002-1448-6430",,,,,31,,,8,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Hernandez, J; Al-Qadi, IL",,,,"Hernandez, Jaime; Al-Qadi, Imad L.",,,,,,,,,,,,,,,,,,,,,"Hernandez, Jaime/K-1611-2019","Hernandez, Jaime/0000-0002-9665-0408; Al-Qadi, Imad/0000-0002-5824-103X",,,,,21,,,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Jiao, LY; Elkashef, M; Jones, D; Harvey, JT",,,,"Jiao, Liya; Elkashef, Mohamed; Jones, David; Harvey, John T.",,,,,,,,,,,,,,,,,,,,,"Jiao, Liya/AAY-2854-2021","Jiao, Liya/0000-0003-0648-693X; Elkashef, Mohamed/0000-0002-8028-1935",,,,,31,,,3,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Ali, BF; Soudani, K; Haddadi, S",,,,"Ali, Boubaker Fethiza; Soudani, Khedoudja; Haddadi, Smail",,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,5,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Yang, EH; Xu, JQ; Luo, HY; Huang, B; Wang, KCP; Li, JQ; Qiu, YJ",,,,"Yang, Enhui; Xu, Jiaqiu; Luo, Haoyuan; Huang, Bing; Wang, Kelvin C. P.; Li, Joshua Qiang; Qiu, Yanjun",,,,,,,,,,,,,,,,,,,,,"Qiu, Yanjun/ABE-8098-2020","Qiu, Yanjun/0000-0002-2250-5363; Xu, Jiaqiu/0000-0001-5645-6160; Luo, Haoyuan/0000-0001-7342-3280; Li, Joshua Qiang/0000-0002-2632-7808",,,,,12,,,3,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Offenbacker, D; Cleary, D; Ali, A; Mehta, Y",,,,"Offenbacker, Daniel; Cleary, Douglas; Ali, Ayman; Mehta, Yusuf",,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Ahmad, T; Ahmad, N; Jamal, M; Badin, G; Suleman, M",,,,"Ahmad, Tufail; Ahmad, Naveed; Jamal, Muhammad; Badin, Gul; Suleman, Muhammad",,,,,,,,,,,,,,,,,,,,,", Tufail Ahmad/AIC-0394-2022; Badin, Gul/ABC-2961-2021","Badin, Gul/0000-0001-7191-3438; Jamal, Muhammad/0000-0003-3944-9406; , Tufail Ahmad/0000-0003-1077-3229",,,,,56,,,4,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Al-Saffar, ZH; Yaacob, H; Satar, MKIM; Jaya, RP",,,,"Al-Saffar, Zaid Hazim; Yaacob, Haryati; Satar, Mohd Khairul Idham Mohd; Jaya, Ramadhansyah Putra",,,,,,,,,,,,,,,,,,,,,"Putra Jaya, Ramadhansyah/H-8711-2015; Mohd Satar, Mohd Khairul Idham/ABA-1362-2021; Al Saffar, Zaid Hazim/AEM-3317-2022; Al-Saffar, Zaid Hazim/AAX-2306-2021; Yaacob, Haryati/AAR-8290-2020","Putra Jaya, Ramadhansyah/0000-0002-5255-9856; Al Saffar, Zaid Hazim/0000-0002-6189-1973; ",,,,,83,,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Beriha, B; Sahoo, UC; Mishra, D",,,,"Beriha, Brundaban; Sahoo, Umesh C.; Mishra, Debakanta",,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Koyun, A; Buchner, J; Wistuba, MP; Grothe, H",,,,"Koyun, Ayse; Buechner, Johannes; Wistuba, Michael P.; Grothe, Hinrich",,,,,,,,,,,,,,,,,,,,,"Büchner, Johannes/AFJ-5186-2022; Grothe, Hinrich/D-8097-2013","Büchner, Johannes/0000-0002-3844-0218; Wistuba, Michael P./0000-0002-4406-7050; Grothe, Hinrich/0000-0002-2715-1429",,,,,59,,,3,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"du Tertre, A; Kirlangic, AS; Cascante, G; Tighe, SL",,,,"du Tertre, Antonin; Kirlangic, Ahmet Serhan; Cascante, Giovanni; Tighe, Susan L.",,,,,,,,,,,,,,,,,,,,,"Kirlangic, Ahmet Serhan/Q-5838-2016","Kirlangic, Ahmet Serhan/0000-0003-3638-4475",,,,,31,,,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Yan, CQ; Zhang, Y; Bahia, HU",,,,"Yan, Chuanqi; Zhang, Yuan; Bahia, Hussain U.",,,,,,,,,,,,,,,,,,,,,"Zhang, Yuan/O-9358-2017","Zhang, Yuan/0000-0003-0115-0599",,,,,16,,,4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Yun, D; Sha, AM; Hu, LQ; Tang, C; Gao, J",,,,"Yun, Di; Sha, Aimin; Hu, Liqun; Tang, Cheng; Gao, Jie",,,,,,,,,,,,,,,,,,,,,"Vasilev, Yuriy/I-8197-2013","Vasilev, Yuriy/0000-0002-1634-0152; Yun, Di/0000-0002-8150-6390",,,,,50,,,6,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Zielinski, P",,,,"Zielinski, Piotr",,,,,,,,,,,,,,,,,,,,,,"Zielinski, Piotr/0000-0002-3282-8430",,,,,38,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
