Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Lin, TH; Chen, PC; Lin, KC",,,,"Lin, Te-Hung; Chen, Pei-Ching; Lin, Ker-Chun",,,,,,,,,,,,,,,,,,,,,"Chen, Pei-Ching/AAN-7322-2020","Chen, Pei-Ching/0000-0001-7626-3454",,,,,19,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Ngo, QH; Nguyen, NP; Nguyen, CN; Tran, TH; Ha, QP",,,,Quang Hieu Ngo; Ngo Phong Nguyen; Chi Ngon Nguyen; Thanh Hung Tran; Quang Phuc Ha,,,,,,,,,,,,,,,,,,,,,"Nguyen, Chi/GZG-5146-2022; Ngo, Quang Hieu/A-1036-2013; Nguyen, Chi/GWR-1592-2022; Ha, Quang Phuc/F-8077-2017","Ngo, Quang Hieu/0000-0002-7537-9049; Ha, Quang Phuc/0000-0003-0978-1758; Nguyen, Chi-Ngon/0000-0002-9638-7259",,,,,58,,,0,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Wang, ZY; Zlatanova, S; van Oosterom, P",,,,"Wang, Zhiyong; Zlatanova, Sisi; van Oosterom, Peter",,,,,,,,,,,,,,,,,,,,,"王, 志勇/B-6670-2009; Zlatanova, Sisi/P-5503-2014","Wang, Zhiyong/0000-0003-2219-5542; Zlatanova, Sisi/0000-0002-8766-0487",,,,,23,,,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Xiang, XB; Yu, CY; Zhang, Q",,,,"Xiang, Xianbo; Yu, Caoyang; Zhang, Qin",,,,,,,,,,,,,,,,,,,,,"Xiang, Xianbo/O-7613-2019; Yu, Caoyang/AAB-4785-2020","Xiang, Xianbo/0000-0002-6215-9864; Yu, Caoyang/0000-0001-7448-1634",,,,,40,,,8,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Banazadeh, A; Seif, MS; Khodaei, MJ; Rezaie, M",,,,"Banazadeh, Afshin; Seif, Mohammad Saeed; Khodaei, Mohammad Javad; Rezaie, Milad",,,,,,,,,,,,,,,,,,,,,"Khodaei, Mohammad Javad/P-6273-2019","Banazadeh, Afshin/0000-0001-5220-8979",,,,,35,,,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Bidikli, B; Tatlicioglu, E; Zergeroglu, E",,,,"Bidikli, Baris; Tatlicioglu, Enver; Zergeroglu, Erkan",,,,,,,,,,,,,,,,,,,,,"Tatlicioglu, Enver/AAH-8541-2019","Tatlicioglu, Enver/0000-0001-5623-9975",,,,,21,,,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Kazemy, A",,,,"Kazemy, Ali",,,,,,,,,,,,,,,,,,,,,"Kazemy, Ali/I-2601-2019","Kazemy, Ali/0000-0001-7472-224X",,,,,28,,,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Londhe, PS; Mohan, S; Patre, BM; Waghmare, LM",,,,"Londhe, P. S.; Mohan, S.; Patre, B. M.; Waghmare, L. M.",,,,,,,,,,,,,,,,,,,,,"Mohan, Santhakumar/D-1191-2015; Mohan, Santhakumar/ABG-6078-2020; Londhe, Pandurang/W-2525-2019; Patre, Balasaheb/ABH-2028-2020; WAGHMARE, LAXMAN/AAG-1602-2019","Mohan, Santhakumar/0000-0003-1264-990X; Mohan, Santhakumar/0000-0003-1264-990X; Londhe, Pandurang/0000-0001-9267-6400; Patre, Balasaheb/0000-0002-9095-8970; Waghmare, Laxman/0000-0002-4236-7359; Waghmare, laxman/0000-0003-0640-0331",,,,,57,,,6,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Melo, J; Matos, A",,,,"Melo, Jose; Matos, Anibal",,,,,,,,,,,,,,,,,,,,,"Melo, José/I-5411-2019; Matos, Aníbal/N-4350-2013","Melo, José/0000-0001-5190-9730; Matos, Aníbal/0000-0002-9771-002X",,,,,119,,,5,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Ahmed, H; Tahir, M",,,,"Ahmed, Hamad; Tahir, Muhammad",,,,,,,,,,,,,,,,,,,,,"Tahir, Muhammad/ABC-3574-2020; Ahmed, Hamad/HSE-9909-2023","Tahir, Muhammad/0000-0001-7162-568X; Ahmed, Hamad/0000-0002-2151-8971",,,,,49,,,8,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Bernat, J; Kolota, J; Stepien, S",,,,"Bernat, Jakub; Kolota, Jakub; Stepien, Slawomir",,,,,,,,,,,,,,,,,,,,,"Stepien, Slawomir Jan/L-9720-2014; Bernat, Jakub/M-1569-2014; Kolota, Jakub/M-1730-2014","Stepien, Slawomir Jan/0000-0001-7777-7684; Bernat, Jakub/0000-0001-8890-7157; Kolota, Jakub/0000-0002-2177-1555",,,,,27,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Hu, LZ; Chen, FY; Jiang, B; Tao, G",,,,"Hu, Longze; Chen, Fuyang; Jiang, Bin; Tao, Gang",,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Kosari, A; Jahanshahi, H; Razavi, SA",,,,"Kosari, A.; Jahanshahi, H.; Razavi, S. A.",,,,,,,,,,,,,,,,,,,,,"Jahanshahi, Hadi/L-5815-2019; Kosari, Amirreza/M-3716-2017","Kosari, Amirreza/0000-0002-6905-1522",,,,,37,,,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Lee, D; Vukovich, G; Lee, R",,,,"Lee, Daero; Vukovich, George; Lee, Regina",,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,3,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Li, LY; Cheng, BW; Zhang, Y; Qin, H",,,,"Li, Luyu; Cheng, Baowei; Zhang, Yu; Qin, Han",,,,,,,,,,,,,,,,,,,,,,"Li, Luyu/0000-0002-2054-932X",,,,,13,,,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Li, X; Ozdagli, AI; Dyke, SJ; Lu, XL; Christenson, R",,,,"Li, Xin; Ozdagli, Ali I.; Dyke, Shirley J.; Lu, Xilin; Christenson, Richard",,,,,,,,,,,,,,,,,,,,,"/AAT-6112-2021; lu, xl/HDO-8340-2022","Ozdagli, Ali/0000-0002-2708-6532",,,,,29,,,3,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Liu, H; Liu, DY; Yu, Y",,,,"Liu, Hao; Liu, Deyuan; Yu, Yao",,,,,,,,,,,,,,,,,,,,,"liu, hao/HTN-9816-2023; xu, li/GNH-3667-2022",,,,,,24,,,3,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Liu, YS; Li, DL; Tang, ZY; Deng, YP; Wu, DF",,,,"Liu, Yinshui; Li, Donglin; Tang, Zhenyu; Deng, Yipan; Wu, Defa",,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,7,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Yang, C; Li, D; Zhu, T; Xiao, SN",,,,"Yang, Chao; Li, Duo; Zhu, Tao; Xiao, Shoune",,,,,,,,,,,,,,,,,,,,,"Zhu, Tao/I-5069-2019","Zhu, Tao/0000-0003-0228-3916",,,,,23,,,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Zhao, SL; Wang, XK; Zhang, DB; Shen, LC",,,,"Zhao, Shulong; Wang, Xiangke; Zhang, Daibing; Shen, Lincheng",,,,,,,,,,,,,,,,,,,,,"Wang, Xiangke/Y-3739-2019; Wang, Xiangke/AFW-1440-2022","Wang, Xiangke/0000-0002-3352-1617; Zhao, Shulong/0000-0002-9610-962X",,,,,25,,,4,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Tang, YQ; Li, TJ; Chen, CC; Wang, ZW",,,,"Tang, Ya-Qiong; Li, Tuan-Jie; Chen, Cong-Cong; Wang, Zuo-Wei",,,,,,,,,,,,,,,,,,,,,"Tang, Yaqiong/AFA-3239-2022","Tang, Yaqiong/0000-0001-9725-0839",,,,,20,,,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Xu, WJ; Guo, T; Chen, C",,,,"Xu, Weijie; Guo, Tong; Chen, Cheng",,,,,,,,,,,,,,,,,,,,,"chen, cheng/AAE-4460-2019; CHEN, CHEN/HDM-6657-2022; chen, chen/GRY-7085-2022",,,,,,32,,,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Bencsik, L; Kovas, LL; Zelei, A",,,,"Bencsik, Laszlo; Kovas, Laszlo L.; Zelei, Ambrus",,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Bidikli, B; Tatlicioglu, E; Zergeroglu, E",,,,"Bidikli, Baris; Tatlicioglu, Enver; Zergeroglu, Erkan",,,,,,,,,,,,,,,,,,,,,"Tatlicioglu, Enver/AAH-8541-2019","Tatlicioglu, Enver/0000-0001-5623-9975",,,,,20,,,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Fossetti, M; Minafo, G",,,,"Fossetti, Marinella; Minafo, Giovanni",,,,,,,,,,,,,,,,,,,,,"MINAFO', Giovanni/AAE-5023-2019","MINAFO', Giovanni/0000-0003-1331-9080",,,,,22,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Fredette, D; Ozguner, U",,,,"Fredette, Danielle; Ozguner, Umit",,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Schach, R; Weller, C",,,,"Schach, R.; Weller, C.",,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Siedler, K; Behn, C",,,,"Siedler, Konrad; Behn, Carsten",,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Wang, WS; Xi, JQ; Liu, C; Li, XH",,,,"Wang, Wenshuo; Xi, Junqiang; Liu, Chang; Li, Xiaohan",,,,,,,,,,,,,,,,,,,,,"Liu, Chang/AAL-3411-2021; Wang, wenshuo/AAO-1848-2020","Liu, Chang/0000-0001-7686-2510; Wang, wenshuo/0000-0002-1860-8351",,,,,39,,,2,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Yim, S",,,,"Yim, Seongjin",,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Zhang, YH; Li, YM; Sun, YS; Zeng, JF; Wan, L",,,,"Zhang, Yinghao; Li, Yueming; Sun, Yushan; Zeng, Jiangfeng; Wan, Lei",,,,,,,,,,,,,,,,,,,,,"LI, Yue/GRS-8071-2022; li, yue/HSF-7296-2023",,,,,,33,,,9,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Harrou, F; Madakyaru, M; Sun, Y",,,,"Harrou, Fouzi; Madakyaru, Muddu; Sun, Ying",,,,,,,,,,,,,,,,,,,,,"Harrou, Fouzi/AAY-5178-2021; Sun, Ying/N-2009-2017","Harrou, Fouzi/0000-0002-2138-319X; Sun, Ying/0000-0001-6703-4270; Madakyaru, Muddu/0000-0002-2518-5190",,,,,55,,,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Guo, Y; Song, SM; Li, XH; Li, P",,,,"Guo, Yong; Song, Shen-Min; Li, Xue-Hui; Li, Peng",,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,6,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"He, SM; Wang, W; Lin, DF",,,,"He, Shaoming; Wang, Wei; Lin, Defu",,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,3,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Liu, XD; Xin, X; Li, Z; Sheng, YZ; Chen, Z",,,,"Liu, Xiangdong; Xin, Xing; Li, Zhen; Sheng, Yongzhi; Chen, Zhen",,,,,,,,,,,,,,,,,,,,,"Li, Zhen/F-9475-2015","Li, Zhen/0000-0003-1166-9482",,,,,40,,,5,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Mozaffari, M; Safarinejadian, B; Binazadeh, T",,,,"Mozaffari, Mohiyeddin; Safarinejadian, Behrouz; Binazadeh, Tahereh",,,,,,,,,,,,,,,,,,,,,"Binazadeh, Tahereh/I-1843-2019","Binazadeh, Tahereh/0000-0001-8596-9600",,,,,29,,,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Park, MJ; Choi, BK; Kim, Y",,,,"Park, Myong-Jin; Choi, Byung-Ki; Kim, Yooil",,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Schellenberg, AH; Becker, TC; Mahin, SA",,,,"Schellenberg, Andreas H.; Becker, Tracy C.; Mahin, Stephen A.",,,,,,,,,,,,,,,,,,,,,"Becker, Tracy/ABA-6854-2020",,,,,,29,,,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Wang, JX; Zhang, GG; Wang, RR; Schnelle, SC; Wang, JM",,,,"Wang, Jinxiang; Zhang, Guoguang; Wang, Rongrong; Schnelle, Scott C.; Wang, Junmin",,,,,,,,,,,,,,,,,,,,,"Wang, Junmin/B-4317-2012; Zhang, Guoguang/W-5789-2019","Wang, Junmin/0000-0001-7133-7311; ",,,,,45,,,5,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Wang, YK; Liu, ZX; Sun, MW; Wang, ZH; Chen, ZQ",,,,"Wang, Yongkun; Liu, Zhongxin; Sun, Mingwei; Wang, Zenghui; Chen, Zengqiang",,,,,,,,,,,,,,,,,,,,,"Wang, Zenghui/AAB-9417-2020; Wang, Zenghui/B-8280-2015","Wang, Zenghui/0000-0003-3025-336X; Wang, Zenghui/0000-0003-3025-336X",,,,,35,,,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Yao, WR; Qi, NM; Liu, YF",,,,"Yao, Weiran; Qi, Naiming; Liu, Yanfang",,,,,,,,,,,,,,,,,,,,,"Yao, Weiran/N-2543-2019; Liu, Yanfang/AAC-8622-2020","Yao, Weiran/0000-0002-6570-3888; ",,,,,19,,,6,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Sari, A; Korkmaz, KA",,,,"Sari, Ali; Korkmaz, Kasim A.",,,,,,,,,,,,,,,,,,,,,"sari, ali/A-5775-2019",,,,,,23,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Chang, SY",,,,"Chang, Shuenn-Yih",,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Boada, BL; Garcia-Pozuelo, D; Boada, MJL; Diaz, V",,,,"Boada, Beatriz L.; Garcia-Pozuelo, Daniel; Boada, Maria Jesus L.; Diaz, Vicente",,,,,,,,,,,,,,,,,,,,,"Boada, M.J.L./B-9206-2008; Garcia-Pozuelo, Daniel/L-8676-2014; LOPEZ BOADA, BEATRIZ/C-9049-2016","Boada, M.J.L./0000-0001-5377-0023; DIAZ, VICENTE/0000-0001-8195-9763; Garcia-Pozuelo Ramos, Daniel/0000-0001-9772-7019; LOPEZ BOADA, BEATRIZ/0000-0002-8061-068X",,,,,32,,,2,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Klinger, WB; Bertaska, IR; von Ellenrieder, KD; Dhanak, MR",,,,"Klinger, Wilhelm B.; Bertaska, Ivan R.; von Ellenrieder, Karl D.; Dhanak, M. R.",,,,,,,,,,,,,,,,,,,,,"von Ellenrieder, Karl/AAQ-8104-2021","von Ellenrieder, Karl/0000-0001-7094-4582",,,,,41,,,5,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Liu, L; Wang, D; Peng, ZH",,,,"Liu, Lu; Wang, Dan; Peng, Zhouhua",,,,,,,,,,,,,,,,,,,,,"Wang, Dan/C-3036-2008; peng, zhouhua/D-3748-2016; 彭, 周华/HDO-2066-2022; Liu, Lu/GPX-5373-2022","Wang, Dan/0000-0002-4099-6004; peng, zhouhua/0000-0003-4468-7281; 彭, 周华/0000-0003-4468-7281; Liu, Lu/0000-0003-3975-3029",,,,,22,,,17,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Qiao, L; Yi, BW; Wu, DF; Zhang, WD",,,,"Qiao, Lei; Yi, Bowen; Wu, Defeng; Zhang, Weidong",,,,,,,,,,,,,,,,,,,,,"YI, Bowen/AFM-4650-2022; Qiao, Lei/AGM-5592-2022; Zhang, Weidong/N-5310-2018","Qiao, Lei/0000-0001-9922-7595; Yi, Bowen/0000-0002-0517-9519; Wu, Defeng/0000-0001-7971-1013; Zhang, Weidong/0000-0002-4700-1276",,,,,49,,,3,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Wen, WB; Wei, K; Lei, HS; Duan, SY; Fang, DN",,,,"Wen, W. B.; Wei, K.; Lei, H. S.; Duan, S. Y.; Fang, D. N.",,,,,,,,,,,,,,,,,,,,,"Fang, Daining/B-7146-2012; Wei, Kai/M-2004-2018","Wei, Kai/0000-0002-1129-9250; Wen, Weibin/0000-0001-7906-678X; Fang, Daining/0000-0001-7122-8780",,,,,14,,,4,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Huang, HB; Sharma, S; Zhuang, YF; Xu, DG",,,,"Huang, Haibin; Sharma, Sanjay; Zhuang, Yufei; Xu, Dianguo",,,,,,,,,,,,,,,,,,,,,,"sharma, sanjay/0000-0002-5062-3199",,,,,21,,,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Li, Y; Ma, T; Chen, PY; Jiang, YQ; Wang, RP; Zhang, Q",,,,"Li, Ye; Ma, Teng; Chen, Pengyun; Jiang, Yanqing; Wang, Rupeng; Zhang, Qiang",,,,,,,,,,,,,,,,,,,,,"li, ye/GWN-2672-2022; Chen, Pengyun/ABD-8588-2021; MA, Teng/ABC-6356-2020","Ma, Teng/0000-0002-5609-7388; Chen, Pengyun/0000-0003-2157-281X",,,,,19,,,6,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Shojaei, K; Dolatshahi, M",,,,"Shojaei, Khoshnam; Dolatshahi, Mehdi",,,,,,,,,,,,,,,,,,,,,"Shojaei, Khoshnam/I-8681-2017; Dolatshahi, Mehdi/AAE-5307-2021","Shojaei, Khoshnam/0000-0003-1799-2141; Dolatshahi, Mehdi/0000-0002-5948-7277",,,,,44,,,6,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Jenie, YI; van Kampen, EJ; Ellerbroek, J; Hoekstra, JM",,,,"Jenie, Yazdi I.; van Kampen, Erik-Jan; Ellerbroek, Joost; Hoekstra, Jacco M.",,,,,,,,,,,,,,,,,,,,,,"van Kampen, Erik-Jan/0000-0002-5593-4471; Ellerbroek, Joost/0000-0002-2232-8299",,,,,82,,,4,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Kim, W; Reddy, JN",,,,"Kim, Wooram; Reddy, J. N.",,,,,,,,,,,,,,,,,,,,,"Kim, Wooram/I-5561-2019","Kim, Wooram/0000-0002-3925-3502",,,,,30,,,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Olivier, A; Smyth, AW",,,,"Olivier, Audrey; Smyth, Andrew W.",,,,,,,,,,,,,,,,,,,,,"Olivier, Audrey/ABC-8092-2021","Olivier, Audrey/0000-0003-2215-402X",,,,,28,,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Shaker, HR; Lazarova-Molnar, S",,,,"Shaker, Hamid Reza; Lazarova-Molnar, Sanja",,,,,,,,,,,,,,,,,,,,,"; Shaker, Hamid Reza/A-1783-2015","Lazarova-Molnar, Sanja/0000-0002-6052-0863; Shaker, Hamid Reza/0000-0003-2858-8400",,,,,23,,,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Wu, NL; Wang, XY; Ge, T; Wu, C; Yang, R",,,,"Wu, Nai-Long; Wang, Xu-Yang; Ge, Tong; Wu, Chao; Yang, Rui",,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Xu, B; Wang, GY; Bai, JL",,,,"Xu, Bo; Wang, Guangyuan; Bai, Jinlei",,,,,,,,,,,,,,,,,,,,,"Xu, Bo/AGM-5217-2022","Xu, Bo/0000-0001-6629-9744",,,,,20,,,3,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Chae, Y; Park, M; Kim, CY; Park, YS",,,,"Chae, Yunbyeong; Park, Minseok; Kim, Chul-Young; Park, Young Suk",,,,,,,,,,,,,,,,,,,,,,"Chae, Younbyoung/0000-0001-6787-2215",,,,,24,,,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Leng, Z; Minor, MA",,,,"Leng, Zhe; Minor, Mark A.",,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,3,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Li, RP; Zhang, WH; Ning, Z; Liu, BB; Zou, D; Liu, W",,,,"Li, Ruiping; Zhang, Weihua; Ning, Zhou; Liu, Binbin; Zou, Dong; Liu, Wei",,,,,,,,,,,,,,,,,,,,,"zhang, weihua/GXV-1334-2022; Liu, Binbin/AAE-9300-2019; Zheng, Wei/O-3351-2013; zheng, wei/IQT-9639-2023","Liu, Binbin/0000-0003-2482-8729; Zheng, Wei/0000-0003-1226-070X; ",,,,,23,,,0,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Peng, Y; Yang, Y; Cui, JX; Li, XM; Pu, HY; Gu, JS; Xie, SR; Luo, J",,,,"Peng, Yan; Yang, Yi; Cui, Jianxiang; Li, Xiaomao; Pu, Huayan; Gu, Jason; Xie, Shaorong; Luo, Jun",,,,,,,,,,,,,,,,,,,,,,"Gu, Jason Jianjun/0000-0002-7626-1077",,,,,28,,,11,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Ryu, KP; Reinhorn, AM",,,,"Ryu, Ki P.; Reinhorn, Andrei M.",,,,,,,,,,,,,,,,,,,,,"Reinhorn, Andrei M/AAC-9609-2020","Reinhorn, Andrei M/0000-0001-6418-3721",,,,,50,,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Stoten, DP",,,,"Stoten, David Paul",,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Wu, DF; Liu, YS; Li, DL; Zhao, XF; Li, C",,,,"Wu, Defa; Liu, Yinshui; Li, Donglin; Zhao, Xufeng; Li, Chao",,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,5,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Zhou, ZB; Li, Y; Zhang, JF; Rizos, C",,,,"Zhou, Zebo; Li, Yong; Zhang, Jianfeng; Rizos, Chris",,,,,,,,,,,,,,,,,,,,,"Zhou, Zebo/AAU-6794-2021",,,,,,32,,,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Emami, M; Taban, MR",,,,"Emami, Mehdi; Taban, Mohammad Reza",,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
J,"Kim, YS; Lee, H; Kim, J",,,,"Kim, Young-Shik; Lee, Hyungbae; Kim, Jinwhan",,,,,,,,,,,,,,,,,,,,,"Kim, JinWhan/C-1807-2011",,,,,,17,,,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
C,"Al-Anbaki, AF; Pavic, A",,"Vestroni, F; Romeo, F; Gattulli, V",,"Al-Anbaki, Atheer F.; Pavic, Aleksandar",,,,,,,,,,,,,,,,,,,,,"Pavic, Aleksandar/M-7944-2014; Al-Anbaki, Atheer/G-9407-2019; Pavic, Aleksandar/N-9053-2019","Pavic, Aleksandar/0000-0001-5850-5288; Al-Anbaki, Atheer/0000-0001-7855-2073; Pavic, Aleksandar/0000-0001-5850-5288",,,,,15,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
C,"Antunes, J; Debut, V; Borsoi, L; Delaune, X; Piteau, P",,"Vestroni, F; Romeo, F; Gattulli, V",,"Antunes, Jose; Debut, Vincent; Borsoi, Laurent; Delaune, Xavier; Piteau, Philippe",,,,,,,,,,,,,,,,,,,,,"Debut, Vincent/ABF-4862-2020","Debut, Vincent/0000-0003-2011-0656",,,,,16,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23,,0
